creditscore,age,tenure,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,france,germany,spain,female,male,tenure_age,age_tenure_product
577.0,41.0,5.0,2,0,1,683.37,0,0,1,0,0,1,0.1219512195121951,205.0
523.0,41.0,8.0,1,1,0,137491.23,0,1,0,0,0,1,0.1951219512195122,328.0
727.0,30.0,5.0,1,1,1,119419.49,0,0,0,1,0,1,0.1666666666666666,150.0
649.0,28.0,6.0,2,1,0,167036.94,0,1,0,0,0,1,0.2142857142857142,168.0
850.0,40.0,3.0,1,0,1,85787.31,0,1,0,0,0,1,0.075,120.0
485.0,51.0,1.0,1,1,0,136028.97,1,0,0,1,0,1,0.0196078431372549,51.0
756.0,42.0,4.0,2,0,0,148611.52,0,1,0,0,1,0,0.0952380952380952,168.0
699.0,36.0,7.0,2,0,0,148811.48,0,1,0,0,0,1,0.1944444444444444,252.0
700.0,31.0,7.0,3,1,1,9085.0,1,0,1,0,1,0,0.2258064516129032,217.0
590.0,49.0,5.0,1,0,1,160529.71,0,0,1,0,1,0,0.1020408163265306,245.0
619.0,57.0,3.0,1,1,0,72467.99,1,0,1,0,0,1,0.0526315789473684,171.0
646.0,34.0,8.0,2,0,1,92612.88,0,1,0,0,0,1,0.2352941176470588,272.0
850.0,27.0,9.0,1,0,0,178144.52,0,1,0,0,1,0,0.3333333333333333,243.0
577.0,33.0,9.0,2,1,1,50595.15,0,0,1,0,0,1,0.2727272727272727,297.0
670.0,44.0,1.0,1,1,1,113481.2,0,0,1,0,0,1,0.0227272727272727,44.0
569.0,48.0,5.0,1,1,0,53437.1,1,0,1,0,1,0,0.1041666666666666,240.0
794.0,43.0,10.0,1,1,1,177519.39,1,1,0,0,1,0,0.2325581395348837,430.0
701.0,29.0,5.0,2,0,1,84151.98,0,1,0,0,0,1,0.1724137931034483,145.0
704.0,36.0,8.0,2,1,1,155248.62,0,0,0,1,0,1,0.2222222222222222,288.0
579.0,33.0,3.0,1,1,1,143096.37,0,0,1,0,1,0,0.0909090909090909,99.0
635.0,51.0,10.0,2,1,1,127825.25,0,1,0,0,0,1,0.196078431372549,510.0
568.0,43.0,9.0,2,1,0,125870.79,0,0,0,1,1,0,0.2093023255813953,387.0
619.0,32.0,9.0,2,1,1,147900.61,0,1,0,0,0,1,0.28125,288.0
628.0,31.0,6.0,2,1,1,94739.2,0,1,0,0,0,1,0.1935483870967742,186.0
629.0,50.0,6.0,3,1,0,88842.8,1,0,0,1,0,1,0.12,300.0
619.0,42.0,4.0,2,0,1,140934.64,0,1,0,0,0,1,0.0952380952380952,168.0
565.0,24.0,9.0,1,1,0,8908.0,0,0,1,0,0,1,0.375,216.0
796.0,35.0,8.0,3,0,0,177112.7,1,0,1,0,1,0,0.2285714285714285,280.0
765.0,43.0,2.0,1,0,0,136602.8,0,1,0,0,1,0,0.0465116279069767,86.0
683.0,33.0,7.0,1,1,0,47856.78,0,1,0,0,0,1,0.2121212121212121,231.0
586.0,24.0,7.0,1,0,0,175843.66,0,1,0,0,0,1,0.2916666666666667,168.0
613.0,38.0,3.0,1,1,1,79928.41,0,1,0,0,1,0,0.0789473684210526,114.0
562.0,29.0,7.0,2,1,0,63581.85,0,1,0,0,0,1,0.2413793103448276,203.0
615.0,41.0,5.0,1,1,0,165580.93,1,0,1,0,0,1,0.1219512195121951,205.0
670.0,32.0,4.0,2,0,0,134942.45,1,0,1,0,1,0,0.125,128.0
699.0,35.0,10.0,2,1,0,107825.08,0,0,0,1,0,1,0.2857142857142857,350.0
715.0,32.0,10.0,1,0,1,54871.02,0,0,0,1,0,1,0.3125,320.0
743.0,23.0,5.0,1,1,1,167984.61,0,1,0,0,0,1,0.217391304347826,115.0
752.0,39.0,9.0,1,0,0,171060.01,0,1,0,0,1,0,0.2307692307692307,351.0
652.0,38.0,1.0,1,1,1,57549.65,0,1,0,0,0,1,0.0263157894736842,38.0
692.0,43.0,9.0,2,1,0,81251.24,0,1,0,0,0,1,0.2093023255813953,387.0
683.0,42.0,7.0,2,1,1,166476.95,0,0,0,1,1,0,0.1666666666666666,294.0
693.0,42.0,4.0,1,1,0,92916.53,1,0,1,0,0,1,0.0952380952380952,168.0
673.0,34.0,2.0,2,0,0,172363.41,0,0,0,1,0,1,0.0588235294117647,68.0
850.0,55.0,8.0,3,1,0,158590.25,1,1,0,0,0,1,0.1454545454545454,440.0
676.0,40.0,9.0,2,1,0,146090.37,0,1,0,0,0,1,0.225,360.0
678.0,35.0,6.0,2,1,1,82106.19,0,1,0,0,1,0,0.1714285714285714,210.0
775.0,28.0,2.0,1,1,1,59325.21,0,1,0,0,0,1,0.0714285714285714,56.0
602.0,33.0,9.0,2,1,1,60905.03,0,1,0,0,0,1,0.2727272727272727,297.0
611.0,32.0,9.0,1,0,1,105720.97,0,1,0,0,0,1,0.28125,288.0
645.0,50.0,9.0,2,0,0,37171.46,0,1,0,0,0,1,0.18,450.0
710.0,35.0,8.0,1,1,0,143783.09,0,1,0,0,0,1,0.2285714285714285,280.0
719.0,33.0,9.0,2,0,0,62454.01,1,1,0,0,1,0,0.2727272727272727,297.0
542.0,35.0,2.0,2,0,1,104435.94,0,0,0,1,1,0,0.0571428571428571,70.0
676.0,39.0,4.0,2,1,0,120524.09,0,0,0,1,0,1,0.1025641025641025,156.0
680.0,41.0,4.0,2,1,0,61240.87,0,1,0,0,0,1,0.0975609756097561,164.0
699.0,38.0,3.0,1,1,0,82709.8,1,1,0,0,0,1,0.0789473684210526,114.0
590.0,29.0,3.0,2,1,0,52795.14,0,0,0,1,0,1,0.1034482758620689,87.0
660.0,35.0,1.0,2,1,1,198252.88,0,1,0,0,0,1,0.0285714285714285,35.0
681.0,36.0,5.0,1,0,1,180593.45,0,1,0,0,0,1,0.1388888888888889,180.0
603.0,42.0,7.0,2,1,0,10908.33,0,1,0,0,1,0,0.1666666666666666,294.0
594.0,33.0,2.0,2,1,0,103480.69,0,0,0,1,0,1,0.0606060606060606,66.0
710.0,31.0,5.0,2,0,0,9561.73,0,0,0,1,1,0,0.1612903225806451,155.0
693.0,41.0,9.0,1,1,0,58719.63,0,1,0,0,0,1,0.2195121951219512,369.0
595.0,32.0,3.0,2,1,0,124872.61,0,1,0,0,0,1,0.09375,96.0
739.0,31.0,3.0,1,1,1,50560.45,0,1,0,0,0,1,0.0967741935483871,93.0
576.0,28.0,9.0,1,1,0,62810.02,0,1,0,0,1,0,0.3214285714285714,252.0
580.0,29.0,6.0,1,0,1,112104.55,0,1,0,0,1,0,0.2068965517241379,174.0
685.0,44.0,9.0,2,1,0,198694.2,0,0,0,1,0,1,0.2045454545454545,396.0
710.0,33.0,5.0,2,1,1,72945.32,0,1,0,0,1,0,0.1515151515151515,165.0
631.0,39.0,3.0,2,0,0,119644.59,0,0,1,0,1,0,0.0769230769230769,117.0
771.0,33.0,6.0,1,1,0,94993.04,0,0,0,1,0,1,0.1818181818181818,198.0
528.0,45.0,6.0,2,1,0,155061.97,0,1,0,0,1,0,0.1333333333333333,270.0
718.0,41.0,3.0,2,1,1,172576.05,0,1,0,0,0,1,0.073170731707317,123.0
684.0,33.0,6.0,1,0,1,87422.15,0,1,0,0,0,1,0.1818181818181818,198.0
696.0,34.0,4.0,1,1,0,88680.65,0,0,1,0,0,1,0.1176470588235294,136.0
697.0,42.0,6.0,2,1,0,61312.15,0,1,0,0,1,0,0.1428571428571428,252.0
717.0,36.0,7.0,2,1,1,176612.27,0,1,0,0,0,1,0.1944444444444444,252.0
617.0,50.0,5.0,2,1,1,38170.04,0,1,0,0,1,0,0.1,250.0
535.0,34.0,1.0,2,1,1,87906.85,0,1,0,0,1,0,0.0294117647058823,34.0
635.0,44.0,8.0,1,0,0,116471.19,1,1,0,0,0,1,0.1818181818181818,352.0
627.0,44.0,7.0,1,1,0,73585.39,0,0,0,1,1,0,0.1590909090909091,308.0
594.0,42.0,5.0,2,1,1,152295.57,0,0,1,0,0,1,0.119047619047619,210.0
587.0,34.0,1.0,1,1,1,97932.68,0,0,0,1,1,0,0.0294117647058823,34.0
535.0,29.0,5.0,2,1,1,50839.85,0,1,0,0,0,1,0.1724137931034483,145.0
651.0,24.0,1.0,2,1,0,125877.22,0,1,0,0,0,1,0.0416666666666666,24.0
592.0,37.0,8.0,1,0,0,138344.7,1,0,1,0,1,0,0.2162162162162162,296.0
667.0,29.0,6.0,1,1,1,78854.57,0,1,0,0,0,1,0.2068965517241379,174.0
730.0,39.0,1.0,1,0,1,194945.8,1,1,0,0,1,0,0.0256410256410256,39.0
733.0,39.0,1.0,2,1,0,88842.8,0,1,0,0,1,0,0.0256410256410256,39.0
669.0,41.0,4.0,2,1,0,181208.47,0,1,0,0,1,0,0.0975609756097561,164.0
546.0,32.0,5.0,1,1,0,137332.37,0,1,0,0,0,1,0.15625,160.0
598.0,37.0,5.0,1,1,1,100722.72,0,1,0,0,0,1,0.1351351351351351,185.0
710.0,35.0,5.0,2,1,0,28367.19,0,0,0,1,1,0,0.1428571428571428,175.0
569.0,29.0,5.0,2,1,1,49734.4,0,0,1,0,1,0,0.1724137931034483,145.0
651.0,38.0,1.0,1,1,1,186778.89,0,0,0,1,1,0,0.0263157894736842,38.0
831.0,46.0,1.0,2,1,1,129975.02,0,1,0,0,1,0,0.0217391304347826,46.0
812.0,42.0,3.0,2,1,1,167961.91,0,0,1,0,1,0,0.0714285714285714,126.0
642.0,44.0,7.0,1,1,0,53520.37,0,0,1,0,0,1,0.1590909090909091,308.0
582.0,35.0,4.0,2,1,0,147963.85,0,1,0,0,0,1,0.1142857142857142,140.0
676.0,40.0,3.0,2,1,1,1055.43,0,1,0,0,1,0,0.075,120.0
611.0,37.0,8.0,2,1,0,26136.28,0,0,0,1,1,0,0.2162162162162162,296.0
631.0,29.0,9.0,1,1,1,113913.53,0,1,0,0,0,1,0.3103448275862069,261.0
521.0,37.0,3.0,2,1,1,163798.41,0,1,0,0,0,1,0.081081081081081,111.0
639.0,45.0,10.0,2,1,0,132865.93,1,1,0,0,0,1,0.2222222222222222,450.0
645.0,32.0,7.0,1,1,1,172601.44,0,0,0,1,0,1,0.21875,224.0
741.0,27.0,2.0,2,1,0,161453.19,0,0,0,1,0,1,0.074074074074074,54.0
564.0,33.0,1.0,1,1,0,92888.52,0,1,0,0,0,1,0.0303030303030303,33.0
694.0,33.0,3.0,1,1,1,187826.11,0,0,1,0,1,0,0.0909090909090909,99.0
651.0,37.0,4.0,2,1,0,89891.4,0,0,0,1,1,0,0.1081081081081081,148.0
667.0,33.0,5.0,2,1,1,78670.52,0,1,0,0,0,1,0.1515151515151515,165.0
769.0,29.0,7.0,2,0,0,176843.53,0,1,0,0,1,0,0.2413793103448276,203.0
721.0,38.0,1.0,1,0,1,102930.46,0,0,0,1,1,0,0.0263157894736842,38.0
498.0,45.0,8.0,2,1,1,116547.31,0,0,0,1,0,1,0.1777777777777777,360.0
682.0,37.0,5.0,2,1,1,112554.68,0,1,0,0,0,1,0.1351351351351351,185.0
778.0,33.0,5.0,1,1,1,32757.55,0,0,0,1,0,1,0.1515151515151515,165.0
624.0,33.0,5.0,2,1,0,171045.64,0,1,0,0,1,0,0.1515151515151515,165.0
752.0,49.0,4.0,1,1,0,190296.76,1,1,0,0,0,1,0.0816326530612244,196.0
571.0,35.0,1.0,1,1,1,157937.35,0,1,0,0,0,1,0.0285714285714285,35.0
662.0,37.0,1.0,1,1,1,135077.01,0,1,0,0,0,1,0.027027027027027,37.0
616.0,27.0,3.0,2,1,1,164720.5,0,1,0,0,0,1,0.1111111111111111,81.0
641.0,40.0,7.0,2,0,1,158545.25,0,1,0,0,1,0,0.175,280.0
759.0,40.0,4.0,2,1,0,124615.59,0,1,0,0,0,1,0.1,160.0
590.0,30.0,4.0,3,1,0,65765.22,1,0,1,0,1,0,0.1333333333333333,120.0
693.0,31.0,1.0,2,0,1,88878.15,0,1,0,0,0,1,0.032258064516129,31.0
681.0,30.0,10.0,2,1,0,181204.64,0,1,0,0,0,1,0.3333333333333333,300.0
751.0,42.0,4.0,1,1,1,88827.67,0,0,0,1,0,1,0.0952380952380952,168.0
781.0,42.0,8.0,1,1,0,172096.08,1,0,1,0,1,0,0.1904761904761904,336.0
623.0,36.0,3.0,2,1,1,172459.39,0,0,0,1,0,1,0.0833333333333333,108.0
712.0,22.0,2.0,1,1,0,107876.2,0,1,0,0,0,1,0.0909090909090909,44.0
621.0,38.0,8.0,1,0,1,172497.73,0,0,0,1,1,0,0.2105263157894736,304.0
584.0,39.0,4.0,1,1,1,177667.79,0,1,0,0,0,1,0.1025641025641025,156.0
747.0,40.0,6.0,1,1,0,138564.48,1,0,1,0,0,1,0.15,240.0
725.0,35.0,4.0,2,1,1,71705.62,0,1,0,0,0,1,0.1142857142857142,140.0
718.0,24.0,3.0,1,0,1,57908.46,1,0,0,1,1,0,0.125,72.0
749.0,23.0,6.0,2,1,0,161478.01,0,0,0,1,0,1,0.2608695652173913,138.0
725.0,31.0,3.0,2,0,0,162922.69,0,0,1,0,1,0,0.0967741935483871,93.0
597.0,37.0,7.0,2,1,1,94825.88,0,1,0,0,0,1,0.1891891891891892,259.0
604.0,26.0,8.0,2,0,1,197911.52,0,1,0,0,0,1,0.3076923076923077,208.0
557.0,40.0,2.0,1,1,1,49826.68,0,1,0,0,0,1,0.05,80.0
651.0,35.0,2.0,1,0,1,174094.24,0,1,0,0,0,1,0.0571428571428571,70.0
536.0,39.0,4.0,1,1,0,2850.01,1,1,0,0,0,1,0.1025641025641025,156.0
702.0,37.0,2.0,1,1,1,108747.12,0,1,0,0,0,1,0.054054054054054,74.0
714.0,27.0,10.0,2,0,0,35179.18,0,1,0,0,1,0,0.3703703703703703,270.0
539.0,39.0,6.0,2,0,1,86767.48,0,1,0,0,0,1,0.1538461538461538,234.0
521.0,36.0,5.0,2,1,1,72993.61,0,1,0,0,0,1,0.1388888888888889,180.0
550.0,46.0,3.0,1,1,1,38190.78,0,1,0,0,0,1,0.0652173913043478,138.0
690.0,37.0,8.0,2,1,1,120764.08,0,1,0,0,1,0,0.2162162162162162,296.0
602.0,51.0,6.0,1,1,0,180622.43,1,0,1,0,1,0,0.1176470588235294,306.0
584.0,29.0,6.0,2,1,0,182038.6,0,0,0,1,0,1,0.2068965517241379,174.0
651.0,36.0,4.0,1,1,0,125918.14,0,0,1,0,1,0,0.1111111111111111,144.0
745.0,25.0,2.0,1,1,0,126233.18,1,1,0,0,0,1,0.08,50.0
584.0,35.0,5.0,1,1,1,120894.82,1,0,1,0,1,0,0.1428571428571428,175.0
714.0,39.0,1.0,1,1,1,188533.11,0,0,0,1,0,1,0.0256410256410256,39.0
595.0,37.0,3.0,1,0,0,167023.69,1,1,0,0,0,1,0.081081081081081,111.0
621.0,37.0,1.0,2,1,0,191756.54,1,1,0,0,1,0,0.027027027027027,37.0
705.0,48.0,5.0,1,1,0,93844.74,1,1,0,0,0,1,0.1041666666666666,240.0
568.0,36.0,8.0,1,1,1,79577.38,0,0,0,1,1,0,0.2222222222222222,288.0
710.0,37.0,9.0,2,0,0,53437.1,0,1,0,0,0,1,0.2432432432432432,333.0
716.0,38.0,8.0,2,1,1,99661.46,0,1,0,0,1,0,0.2105263157894736,304.0
678.0,34.0,7.0,1,1,0,94498.82,1,1,0,0,0,1,0.2058823529411764,238.0
724.0,39.0,5.0,1,1,0,148564.61,0,1,0,0,0,1,0.1282051282051282,195.0
673.0,49.0,7.0,2,1,0,120586.32,0,1,0,0,1,0,0.1428571428571428,343.0
633.0,38.0,1.0,2,1,1,145936.28,0,1,0,0,0,1,0.0263157894736842,38.0
537.0,36.0,8.0,1,1,0,79871.16,0,1,0,0,0,1,0.2222222222222222,288.0
535.0,43.0,4.0,1,1,0,9241.78,0,1,0,0,1,0,0.0930232558139534,172.0
633.0,30.0,5.0,2,1,1,161468.02,0,0,0,1,0,1,0.1666666666666666,150.0
565.0,38.0,2.0,2,0,1,179435.21,0,0,1,0,0,1,0.0526315789473684,76.0
589.0,40.0,8.0,2,1,0,163581.87,0,1,0,0,0,1,0.2,320.0
496.0,48.0,3.0,1,1,0,74838.0,1,0,1,0,0,1,0.0625,144.0
527.0,39.0,9.0,2,0,0,50404.72,0,1,0,0,0,1,0.2307692307692307,351.0
672.0,35.0,7.0,1,1,1,141872.05,0,1,0,0,0,1,0.2,245.0
589.0,30.0,8.0,1,1,0,142566.46,0,1,0,0,0,1,0.2666666666666666,240.0
670.0,29.0,2.0,2,1,1,55893.37,0,1,0,0,1,0,0.0689655172413793,58.0
651.0,42.0,1.0,1,1,0,161064.46,1,0,1,0,1,0,0.0238095238095238,42.0
611.0,45.0,8.0,2,1,1,75204.21,0,1,0,0,0,1,0.1777777777777777,360.0
641.0,43.0,3.0,1,1,0,156774.38,0,0,0,1,0,1,0.0697674418604651,129.0
778.0,27.0,5.0,2,1,0,158611.01,0,1,0,0,0,1,0.1851851851851851,135.0
662.0,43.0,2.0,1,1,0,105560.44,1,1,0,0,1,0,0.0465116279069767,86.0
732.0,25.0,6.0,1,0,0,172576.56,1,1,0,0,0,1,0.24,150.0
601.0,40.0,6.0,2,1,0,187636.34,0,0,0,1,0,1,0.15,240.0
590.0,32.0,2.0,1,0,1,151822.66,0,0,0,1,0,1,0.0625,64.0
571.0,33.0,3.0,1,1,1,40339.9,0,0,0,1,0,1,0.0909090909090909,99.0
754.0,28.0,10.0,1,1,1,46630.47,0,0,1,0,1,0,0.3571428571428571,280.0
574.0,33.0,7.0,2,0,0,102631.85,0,0,0,1,1,0,0.2121212121212121,231.0
695.0,42.0,6.0,1,1,0,120891.02,0,0,1,0,1,0,0.1428571428571428,252.0
611.0,41.0,9.0,1,1,1,84133.48,0,0,1,0,1,0,0.2195121951219512,369.0
709.0,39.0,3.0,2,1,0,171086.64,0,0,0,1,1,0,0.0769230769230769,117.0
706.0,41.0,1.0,1,1,1,93881.75,1,0,1,0,1,0,0.024390243902439,41.0
632.0,30.0,6.0,1,0,0,115950.96,0,1,0,0,0,1,0.2,180.0
705.0,40.0,5.0,2,1,0,192831.67,0,1,0,0,1,0,0.125,200.0
560.0,38.0,3.0,1,1,1,51454.06,0,1,0,0,1,0,0.0789473684210526,114.0
749.0,39.0,9.0,2,1,0,83700.66,0,1,0,0,0,1,0.2307692307692307,351.0
718.0,35.0,2.0,2,1,1,126792.42,0,0,1,0,0,1,0.0571428571428571,70.0
607.0,33.0,8.0,2,1,1,44965.44,0,1,0,0,0,1,0.2424242424242424,264.0
565.0,28.0,1.0,2,1,1,152698.76,0,0,0,1,0,1,0.0357142857142857,28.0
637.0,45.0,7.0,1,0,1,163736.09,1,0,0,1,1,0,0.1555555555555555,315.0
718.0,21.0,1.0,2,0,1,57541.25,0,0,1,0,1,0,0.0476190476190476,21.0
592.0,26.0,3.0,2,1,1,162724.66,0,1,0,0,0,1,0.1153846153846153,78.0
614.0,38.0,8.0,2,0,0,79082.62,0,0,0,1,1,0,0.2105263157894736,304.0
549.0,45.0,3.0,1,1,1,150835.21,0,1,0,0,0,1,0.0666666666666666,135.0
624.0,40.0,3.0,1,1,1,121866.87,0,0,0,1,0,1,0.075,120.0
628.0,28.0,4.0,1,1,0,176750.81,1,1,0,0,0,1,0.1428571428571428,112.0
714.0,47.0,1.0,1,0,1,77864.41,1,1,0,0,1,0,0.0212765957446808,47.0
628.0,31.0,9.0,1,1,1,34857.46,0,1,0,0,1,0,0.2903225806451613,279.0
716.0,48.0,9.0,1,0,0,185660.3,1,0,1,0,1,0,0.1875,432.0
590.0,44.0,6.0,1,1,0,192751.18,1,0,1,0,1,0,0.1363636363636363,264.0
627.0,49.0,1.0,1,0,0,176902.38,1,0,1,0,1,0,0.0204081632653061,49.0
562.0,51.0,2.0,1,0,1,39351.64,1,1,0,0,1,0,0.0392156862745098,102.0
617.0,39.0,4.0,2,1,1,69454.24,0,1,0,0,0,1,0.1025641025641025,156.0
554.0,38.0,1.0,2,1,1,87363.56,0,1,0,0,1,0,0.0263157894736842,38.0
679.0,41.0,1.0,1,1,0,91573.19,0,1,0,0,1,0,0.024390243902439,41.0
725.0,56.0,4.0,1,1,0,152790.92,1,1,0,0,1,0,0.0714285714285714,224.0
645.0,53.0,5.0,2,1,0,83052.03,1,1,0,0,0,1,0.0943396226415094,265.0
633.0,30.0,1.0,2,1,1,137903.54,1,0,1,0,1,0,0.0333333333333333,30.0
677.0,37.0,3.0,2,0,1,173495.77,0,1,0,0,1,0,0.081081081081081,111.0
646.0,49.0,4.0,1,0,0,126537.02,1,0,1,0,1,0,0.0816326530612244,196.0
727.0,34.0,4.0,1,1,1,55763.66,0,1,0,0,0,1,0.1176470588235294,136.0
545.0,35.0,9.0,1,1,1,102515.42,0,1,0,0,0,1,0.2571428571428571,315.0
683.0,37.0,10.0,2,1,1,177519.39,0,0,0,1,0,1,0.2702702702702703,370.0
694.0,30.0,7.0,2,1,1,57862.88,0,0,1,0,1,0,0.2333333333333333,210.0
773.0,26.0,4.0,1,1,1,82422.97,0,0,1,0,0,1,0.1538461538461538,104.0
653.0,35.0,5.0,2,1,1,59325.21,0,1,0,0,0,1,0.1428571428571428,175.0
597.0,24.0,8.0,1,1,1,125553.51,0,1,0,0,0,1,0.3333333333333333,192.0
652.0,36.0,3.0,1,1,0,139959.39,1,1,0,0,0,1,0.0833333333333333,108.0
715.0,49.0,1.0,2,1,0,53410.62,1,1,0,0,1,0,0.0204081632653061,49.0
571.0,40.0,4.0,1,1,0,102750.7,1,1,0,0,1,0,0.1,160.0
585.0,40.0,2.0,2,1,1,76611.33,0,0,0,1,1,0,0.05,80.0
577.0,38.0,1.0,2,0,1,125986.55,0,0,0,1,1,0,0.0263157894736842,38.0
600.0,35.0,8.0,2,1,0,166418.26,1,0,1,0,0,1,0.2285714285714285,280.0
629.0,40.0,6.0,1,0,0,161668.15,1,1,0,0,0,1,0.15,240.0
564.0,31.0,9.0,2,1,1,83681.2,0,1,0,0,1,0,0.2903225806451613,279.0
682.0,30.0,4.0,2,1,1,140745.11,0,1,0,0,0,1,0.1333333333333333,120.0
850.0,33.0,1.0,2,0,0,121209.89,0,1,0,0,0,1,0.0303030303030303,33.0
744.0,39.0,9.0,2,1,1,100601.73,0,1,0,0,0,1,0.2307692307692307,351.0
733.0,32.0,4.0,1,0,0,169291.7,0,0,0,1,1,0,0.125,128.0
662.0,26.0,8.0,3,0,1,72929.96,1,0,1,0,0,1,0.3076923076923077,208.0
641.0,41.0,7.0,2,1,0,17384.21,0,1,0,0,0,1,0.1707317073170731,287.0
728.0,33.0,6.0,1,1,0,146700.82,0,1,0,0,1,0,0.1818181818181818,198.0
743.0,31.0,9.0,1,0,1,85523.31,0,1,0,0,0,1,0.2903225806451613,279.0
550.0,29.0,4.0,1,0,1,106864.8,0,1,0,0,0,1,0.1379310344827586,116.0
609.0,33.0,5.0,2,1,1,79957.95,0,1,0,0,0,1,0.1515151515151515,165.0
687.0,40.0,5.0,1,1,1,80619.09,0,1,0,0,0,1,0.125,200.0
567.0,33.0,8.0,1,1,1,177638.76,0,1,0,0,0,1,0.2424242424242424,264.0
561.0,53.0,5.0,2,1,1,122221.71,0,1,0,0,0,1,0.0943396226415094,265.0
698.0,31.0,8.0,1,0,0,115337.74,0,0,0,1,1,0,0.2580645161290322,248.0
588.0,34.0,6.0,2,1,0,86460.28,0,0,1,0,1,0,0.1764705882352941,204.0
595.0,41.0,5.0,2,0,1,72172.13,0,0,0,1,1,0,0.1219512195121951,205.0
745.0,43.0,2.0,1,1,0,170948.78,1,0,1,0,0,1,0.0465116279069767,86.0
699.0,51.0,2.0,2,1,1,91346.03,0,0,1,0,1,0,0.0392156862745098,102.0
756.0,24.0,2.0,1,0,1,57061.71,0,0,1,0,1,0,0.0833333333333333,48.0
724.0,41.0,5.0,1,1,1,100496.87,0,1,0,0,0,1,0.1219512195121951,205.0
656.0,41.0,5.0,2,1,1,172033.07,0,1,0,0,0,1,0.1219512195121951,205.0
628.0,46.0,9.0,1,0,1,93835.64,1,0,1,0,1,0,0.1956521739130435,414.0
807.0,49.0,9.0,1,1,1,140941.47,1,1,0,0,1,0,0.1836734693877551,441.0
655.0,32.0,7.0,2,1,1,6225.63,0,1,0,0,1,0,0.21875,224.0
543.0,31.0,6.0,1,1,1,121167.94,0,1,0,0,1,0,0.1935483870967742,186.0
744.0,49.0,4.0,1,1,0,176526.49,1,0,1,0,1,0,0.0816326530612244,196.0
523.0,29.0,9.0,2,1,0,85421.48,0,1,0,0,0,1,0.3103448275862069,261.0
731.0,57.0,1.0,1,1,0,182624.93,1,0,1,0,1,0,0.0175438596491228,57.0
604.0,39.0,3.0,1,1,0,116865.53,1,0,1,0,1,0,0.0769230769230769,117.0
645.0,39.0,9.0,1,0,0,151146.67,0,1,0,0,0,1,0.2307692307692307,351.0
743.0,32.0,5.0,1,1,1,119425.94,0,0,1,0,1,0,0.15625,160.0
622.0,31.0,5.0,2,1,1,2578.43,0,1,0,0,0,1,0.1612903225806451,155.0
741.0,41.0,7.0,2,1,0,125553.94,0,1,0,0,0,1,0.1707317073170731,287.0
754.0,41.0,7.0,2,1,1,82868.34,0,1,0,0,1,0,0.1707317073170731,287.0
542.0,35.0,7.0,2,0,0,61519.8,0,0,0,1,1,0,0.2,245.0
800.0,48.0,2.0,2,0,0,167773.55,0,1,0,0,1,0,0.0416666666666666,96.0
632.0,29.0,4.0,2,1,0,182076.97,0,1,0,0,0,1,0.1379310344827586,116.0
488.0,35.0,5.0,1,1,0,55775.84,1,0,1,0,0,1,0.1428571428571428,175.0
565.0,40.0,2.0,1,1,1,129956.13,1,1,0,0,1,0,0.05,80.0
624.0,30.0,4.0,2,1,0,38691.34,0,1,0,0,0,1,0.1333333333333333,120.0
587.0,55.0,9.0,1,0,0,64593.07,0,1,0,0,0,1,0.1636363636363636,495.0
749.0,41.0,4.0,2,1,1,61128.29,1,1,0,0,0,1,0.0975609756097561,164.0
663.0,43.0,4.0,2,1,1,175399.14,0,1,0,0,0,1,0.0930232558139534,172.0
518.0,34.0,9.0,2,1,0,2803.89,0,1,0,0,1,0,0.2647058823529412,306.0
790.0,37.0,9.0,1,1,0,71078.27,0,1,0,0,0,1,0.2432432432432432,333.0
803.0,34.0,5.0,2,0,0,79082.62,0,1,0,0,0,1,0.1470588235294117,170.0
613.0,39.0,7.0,2,1,0,47764.33,0,1,0,0,0,1,0.1794871794871795,273.0
679.0,40.0,9.0,2,0,0,33266.29,0,1,0,0,1,0,0.225,360.0
828.0,23.0,7.0,2,0,0,130928.22,0,1,0,0,0,1,0.3043478260869565,161.0
694.0,36.0,9.0,1,0,1,171774.4,0,1,0,0,0,1,0.25,324.0
572.0,31.0,8.0,2,1,1,52885.23,0,1,0,0,1,0,0.2580645161290322,248.0
590.0,32.0,5.0,2,1,0,71830.1,0,0,1,0,1,0,0.15625,160.0
694.0,32.0,1.0,2,1,0,138531.01,0,0,1,0,1,0,0.03125,32.0
786.0,44.0,9.0,1,1,0,117031.2,0,1,0,0,1,0,0.2045454545454545,396.0
561.0,50.0,9.0,1,1,1,166535.76,1,0,1,0,0,1,0.18,450.0
613.0,36.0,8.0,2,1,0,52856.98,0,1,0,0,0,1,0.2222222222222222,288.0
692.0,36.0,5.0,1,1,0,185580.89,1,1,0,0,1,0,0.1388888888888889,180.0
639.0,35.0,3.0,2,1,1,142331.85,0,1,0,0,1,0,0.0857142857142857,105.0
793.0,40.0,2.0,2,0,1,159415.84,0,0,0,1,0,1,0.05,80.0
620.0,42.0,1.0,2,1,0,65565.92,0,1,0,0,1,0,0.0238095238095238,42.0
624.0,55.0,9.0,2,1,1,177719.88,0,1,0,0,1,0,0.1636363636363636,495.0
473.0,42.0,4.0,2,0,0,16717.11,0,1,0,0,0,1,0.0952380952380952,168.0
686.0,28.0,9.0,2,1,1,137964.39,0,0,1,0,1,0,0.3214285714285714,252.0
